Timestamp;UCT - DSchool - Basics - PV yield counter [kWh] - E_Z_EVU;UCT - DSchool - Basics - Irradiance on module plane [W/m²] - G_M0;UCT - DSchool - Basics - UCT - DSchool Load Power [W] - P_LOAD;UCT - DSchool - Basics - UCT - DSchool Solar [W] - P_SOLAR;UCT - DSchool - Basics - UCT - DSchool Incomer Power [W] - P_INCOMER;UCT - DSchool - Calculations - total area [m²] - AREA;UCT - DSchool - Calculations -  [] - E_MEAN_DEV;UCT - DSchool - Calculations -  [] - E_MESS;UCT - DSchool - Calculations - Specific yield [kWh/kWp] - E_N;UCT - DSchool - Calculations - Energy / Meters [kWh] - E_ZAEHLER;UCT - DSchool - Calculations -  [] - EPI;UCT - DSchool - Calculations - Installed Power  [kWp] - POWER;UCT - DSchool - Calculations - Performance ratio [%] - PR;UCT - DSchool - Calculations -  [] - SOLIDX;UCT - DSchool - Calculations - System availability [%] - VFG;UCT - DSchool - Simulation - Expected power [kW]
2023-09-07 07:25:00;0.000;6.419;86301.238;0.000;86301.238;;;;;;;;;;;0.324
2023-09-07 07:30:00;0.000;7.292;85277.002;0.000;85277.002;;;;;;;;;;;0.368
2023-09-07 07:35:00;0.000;8.288;85005.332;0.000;85005.332;;;;;;;;;;;0.418
2023-09-07 07:40:00;0.000;11.259;84207.136;0.000;84207.136;;;;;;;;;;;0.568
2023-09-07 07:45:00;0.000;15.967;83488.384;0.000;83488.384;;;;;;;;;;;0.806
2023-09-07 07:50:00;0.000;21.093;87410.402;0.000;87410.402;;;;;;;;;;;1.065
2023-09-07 07:55:00;0.000;22.967;90261.706;0.000;90261.706;;;;;;;;;;;1.160
2023-09-07 08:00:00;0.000;23.615;88766.308;0.000;88766.308;;;;;;;;;;;1.192
2023-09-07 08:05:00;0.000;32.762;87176.316;0.000;87176.316;;;;;;;;;;;1.654
2023-09-07 08:10:00;0.000;28.402;88521.462;0.000;88521.462;;;;;;;;;;;1.434
2023-09-07 08:15:00;0.000;26.261;83016.616;0.000;83016.616;;;;;;;;;;;1.326
2023-09-07 08:20:00;0.000;27.183;87175.182;0.000;87175.182;;;;;;;;;;;1.372
2023-09-07 08:25:00;0.000;32.492;86242.760;0.000;86242.760;;;;;;;;;;;1.641
2023-09-07 08:30:00;0.000;38.341;86977.368;0.000;86977.368;;;;;;;;;;;1.936
2023-09-07 08:35:00;0.000;43.144;86122.684;0.000;86122.684;;;;;;;;;;;2.178
2023-09-07 08:40:00;0.000;40.853;84477.302;0.000;84477.302;;;;;;;;;;;2.063
2023-09-07 08:45:00;0.000;35.141;86494.944;0.000;86494.944;;;;;;;;;;;1.774
2023-09-07 08:50:00;0.000;36.772;84952.876;0.000;84952.876;;;;;;;;;;;1.857
2023-09-07 08:55:00;0.000;54.150;88696.362;0.000;88696.362;;;;;;;;;;;2.734
2023-09-07 09:00:00;0.000;57.472;88252.472;0.000;88252.472;;;;;;;;;;;2.902
2023-09-07 09:05:00;0.000;73.912;89444.144;0.000;89444.144;;;;;;;;;;;3.732
2023-09-07 09:10:00;0.000;78.633;91762.244;0.000;91762.244;;;;;;;;;;;3.970
2023-09-07 09:15:00;0.000;106.538;89379.116;0.000;89379.116;;;;;;;;;;;5.379
2023-09-07 09:20:00;0.000;133.883;84473.086;0.000;84473.086;;;;;;;;;;;6.760
2023-09-07 09:25:00;0.000;176.698;90012.724;0.000;90012.724;;;;;;;;;;;8.921
2023-09-07 09:30:00;0.000;166.306;89214.926;0.000;89214.926;;;;;;;;;;;8.397
2023-09-07 09:35:00;0.000;186.629;87876.790;0.000;87876.790;;;;;;;;;;;9.423
2023-09-07 09:40:00;0.000;164.644;84017.826;0.000;84017.826;;;;;;;;;;;8.313
2023-09-07 09:45:00;0.000;142.255;86411.334;0.000;86411.334;;;;;;;;;;;7.182
2023-09-07 09:50:00;0.000;147.445;84919.266;0.000;84919.266;;;;;;;;;;;7.444
2023-09-07 09:55:00;0.000;139.721;71688.892;0.000;71688.892;;;;;;;;;;;7.055
2023-09-07 10:00:00;0.000;145.000;89212.722;0.000;89212.722;;;;;;;;;;;7.321
2023-09-07 10:05:00;0.000;151.205;101121.884;0.000;101121.884;;;;;;;;;;;7.634
2023-09-07 10:10:00;0.000;169.930;98522.760;0.000;98522.760;;;;;;;;;;;8.580
2023-09-07 10:15:00;;;;;;;;;;;;;;;;
2023-09-07 10:20:00;;;;;;;;;;;;;;;;
2023-09-07 10:25:00;;;;;;;;;;;;;;;;
2023-09-07 10:30:00;;;;;;;;;;;;;;;;
2023-09-07 10:35:00;;;;;;;;;;;;;;;;
2023-09-07 10:40:00;;;;;;;;;;;;;;;;
2023-09-07 10:45:00;;;;;;;;;;;;;;;;
2023-09-07 10:50:00;;;;;;;;;;;;;;;;
2023-09-07 10:55:00;;;;;;;;;;;;;;;;
2023-09-07 11:00:00;;;;;;;;;;;;;;;;
2023-09-07 11:05:00;;;;;;;;;;;;;;;;
2023-09-07 11:10:00;;;;;;;;;;;;;;;;
2023-09-07 11:15:00;;;;;;;;;;;;;;;;
2023-09-07 11:20:00;;;;;;;;;;;;;;;;
2023-09-07 11:25:00;;;;;;;;;;;;;;;;
2023-09-07 11:30:00;;;;;;;;;;;;;;;;
2023-09-07 11:35:00;;;;;;;;;;;;;;;;
2023-09-07 11:40:00;;;;;;;;;;;;;;;;
2023-09-07 11:45:00;;;;;;;;;;;;;;;;
2023-09-07 11:50:00;;;;;;;;;;;;;;;;
2023-09-07 11:55:00;;;;;;;;;;;;;;;;
2023-09-07 12:00:00;;;;;;;;;;;;;;;;
2023-09-07 12:05:00;0.990;309.490;58427.950;11874.710;46553.240;;;;;;;;;;;15.626
2023-09-07 12:10:00;1.423;366.733;79620.194;17079.366;62540.828;;;;;;;;;;;18.516
2023-09-07 12:15:00;1.627;402.881;85488.988;19521.670;65967.318;;;;;;;;;;;20.341
2023-09-07 12:20:00;1.353;334.751;96797.016;16235.502;80561.514;;;;;;;;;;;16.902
2023-09-07 12:25:00;1.327;327.293;92507.636;15926.400;76581.236;;;;;;;;;;;16.525
2023-09-07 12:30:00;1.265;316.168;90272.014;15175.728;75096.286;;;;;;;;;;;15.963
2023-09-07 12:35:00;1.402;354.034;82718.518;16825.326;65893.192;;;;;;;;;;;17.875
2023-09-07 12:40:00;1.045;267.893;84237.162;12536.294;71700.868;;;;;;;;;;;13.526
2023-09-07 12:45:00;1.696;439.286;84172.740;20350.640;63822.100;;;;;;;;;;;22.180
2023-09-07 12:50:00;2.515;620.768;86090.414;30177.236;55913.178;;;;;;;;;;;31.343
2023-09-07 12:55:00;1.694;431.226;77802.422;20331.572;57470.850;;;;;;;;;;;21.773
2023-09-07 13:00:00;1.648;412.961;76806.696;19781.590;57025.106;;;;;;;;;;;20.850
2023-09-07 13:05:00;2.118;548.888;69090.702;25413.996;43676.706;;;;;;;;;;;27.713
2023-09-07 13:10:00;2.274;599.196;78406.958;27291.714;51115.244;;;;;;;;;;;30.253
2023-09-07 13:15:00;2.832;716.201;74870.156;33981.960;40888.196;;;;;;;;;;;36.161
2023-09-07 13:20:00;3.503;877.356;75010.846;42041.872;32968.974;;;;;;;;;;;44.298
2023-09-07 13:25:00;3.470;872.845;73878.258;41638.098;32240.160;;;;;;;;;;;44.070
2023-09-07 13:30:00;3.447;867.786;73922.598;41361.748;32560.850;;;;;;;;;;;43.815
2023-09-07 13:35:00;3.408;860.921;74069.200;40900.044;33169.156;;;;;;;;;;;43.468
2023-09-07 13:40:00;3.365;855.265;71335.728;40374.150;30961.578;;;;;;;;;;;43.182
2023-09-07 13:45:00;3.303;848.920;62509.282;39634.076;22875.206;;;;;;;;;;;42.862
2023-09-07 13:50:00;3.243;842.872;66081.824;38920.466;27161.358;;;;;;;;;;;42.557
2023-09-07 13:55:00;3.233;837.076;58858.254;38798.972;20059.282;;;;;;;;;;;42.264
2023-09-07 14:00:00;3.202;831.157;63465.612;38427.114;25038.498;;;;;;;;;;;41.965
2023-09-07 14:05:00;3.176;825.717;62900.992;38110.684;24790.308;;;;;;;;;;;41.690
2023-09-07 14:10:00;3.117;817.606;62626.354;37407.164;25219.190;;;;;;;;;;;41.281
2023-09-07 14:15:00;3.044;809.821;66887.288;36532.994;30354.294;;;;;;;;;;;40.888
2023-09-07 14:20:00;3.012;803.155;65671.826;36149.696;29522.130;;;;;;;;;;;40.551
2023-09-07 14:25:00;2.931;793.555;62893.406;35172.372;27721.034;;;;;;;;;;;40.067
2023-09-07 14:30:00;2.949;786.167;58253.408;35383.480;22869.928;;;;;;;;;;;39.694
2023-09-07 14:35:00;2.871;775.942;62129.294;34449.088;27680.206;;;;;;;;;;;39.177
2023-09-07 14:40:00;2.842;764.466;62745.672;34105.920;28639.752;;;;;;;;;;;38.598
2023-09-07 14:45:00;2.801;752.668;64228.290;33614.452;30613.838;;;;;;;;;;;38.002
2023-09-07 14:50:00;2.782;742.604;62271.824;33389.574;28882.250;;;;;;;;;;;37.494
2023-09-07 14:55:00;2.711;728.437;58595.002;32536.530;26058.472;;;;;;;;;;;36.779
2023-09-07 15:00:00;2.647;716.357;61926.576;31769.228;30157.348;;;;;;;;;;;36.169
2023-09-07 15:05:00;2.585;703.182;60474.480;31016.736;29457.744;;;;;;;;;;;35.504
2023-09-07 15:10:00;2.526;690.195;57571.730;30307.392;27264.338;;;;;;;;;;;34.848
2023-09-07 15:15:00;2.467;675.410;59117.306;29607.814;29509.492;;;;;;;;;;;34.101
2023-09-07 15:20:00;2.393;662.243;59705.728;28714.912;30990.816;;;;;;;;;;;33.437
2023-09-07 15:25:00;2.321;648.776;56187.950;27846.288;28341.662;;;;;;;;;;;32.757
2023-09-07 15:30:00;2.276;638.479;54863.086;27313.192;27549.894;;;;;;;;;;;32.237
2023-09-07 15:35:00;2.214;618.697;51342.372;26565.296;24777.076;;;;;;;;;;;31.238
2023-09-07 15:40:00;2.135;604.743;55594.168;25621.908;29972.260;;;;;;;;;;;30.533
2023-09-07 15:45:00;2.071;591.532;56820.686;24856.368;31964.318;;;;;;;;;;;29.866
2023-09-07 15:50:00;1.989;575.286;53338.966;23872.566;29466.400;;;;;;;;;;;29.046
2023-09-07 15:55:00;1.894;562.045;54503.344;22726.894;31776.450;;;;;;;;;;;28.378
2023-09-07 16:00:00;1.809;548.386;47084.202;21711.826;25372.376;;;;;;;;;;;27.688
2023-09-07 16:05:00;1.714;534.173;54125.018;20563.120;33561.898;;;;;;;;;;;26.970
2023-09-07 16:10:00;1.556;499.382;56224.744;18666.434;37558.310;;;;;;;;;;;25.214
2023-09-07 16:15:00;1.392;446.467;53262.500;16703.118;36559.382;;;;;;;;;;;22.542
2023-09-07 16:20:00;1.526;476.591;52413.860;18315.298;34098.562;;;;;;;;;;;24.063
2023-09-07 16:25:00;1.304;426.207;51042.698;15646.236;35396.462;;;;;;;;;;;21.519
2023-09-07 16:30:00;1.307;435.532;49862.466;15683.002;34179.464;;;;;;;;;;;21.990
2023-09-07 16:35:00;1.216;418.675;56012.554;14588.524;41424.030;;;;;;;;;;;21.139
2023-09-07 16:40:00;1.116;391.555;57022.568;13396.402;43626.166;;;;;;;;;;;19.770
2023-09-07 16:45:00;1.039;372.765;53402.568;12465.608;40936.960;;;;;;;;;;;18.821
2023-09-07 16:50:00;0.948;356.922;54834.476;11380.726;43453.750;;;;;;;;;;;18.021
2023-09-07 16:55:00;0.802;323.421;46476.444;9622.352;36854.092;;;;;;;;;;;16.330
2023-09-07 17:00:00;0.509;220.970;55516.480;6102.488;49413.992;;;;;;;;;;;11.157
2023-09-07 17:05:00;0.513;249.471;55479.852;6158.720;49321.132;;;;;;;;;;;12.596
2023-09-07 17:10:00;0.566;258.079;54993.108;6789.488;48203.620;;;;;;;;;;;13.030
2023-09-07 17:15:00;0.383;178.288;51492.202;4592.544;46899.658;;;;;;;;;;;9.002
2023-09-07 17:20:00;0.139;54.031;55077.992;1662.200;53415.792;;;;;;;;;;;2.728
2023-09-07 17:25:00;0.135;51.630;50351.058;1624.284;48726.774;;;;;;;;;;;2.607
2023-09-07 17:30:00;0.152;54.872;53823.140;1829.428;51993.712;;;;;;;;;;;2.770
2023-09-07 17:35:00;0.142;51.079;52376.648;1703.288;50673.360;;;;;;;;;;;2.579
2023-09-07 17:40:00;0.154;53.867;51140.054;1846.200;49293.854;;;;;;;;;;;2.720
2023-09-07 17:45:00;0.173;56.588;54414.920;2072.776;52342.144;;;;;;;;;;;2.857
2023-09-07 17:50:00;0.159;51.507;56425.626;1902.192;54523.434;;;;;;;;;;;2.601
2023-09-07 17:55:00;0.143;46.886;52438.050;1721.470;50716.580;;;;;;;;;;;2.367
2023-09-07 18:00:00;0.125;42.784;52933.232;1495.484;51437.748;;;;;;;;;;;2.160
2023-09-07 18:05:00;0.114;39.648;47862.878;1367.298;46495.580;;;;;;;;;;;2.002
2023-09-07 18:10:00;;;;;;;;;;;;;;;;
2023-09-07 18:15:00;;;;;;;;;;;;;;;;
2023-09-07 18:20:00;;;;;;;;;;;;;;;;
2023-09-07 18:25:00;;;;;;;;;;;;;;;;
2023-09-07 18:30:00;;;;;;;;;;;;;;;;
2023-09-07 18:35:00;;;;;;;;;;;;;;;;
2023-09-07 18:40:00;;;;;;;;;;;;;;;;
2023-09-07 18:45:00;;;;;;;;;;;;;;;;
2023-09-07 18:50:00;;;;;;;;;;;;;;;;
2023-09-07 18:55:00;;;;;;;;;;;;;;;;
2023-09-07 19:00:00;;;;;;;;;;;;;;;;
2023-09-07 19:05:00;;;;;;;;;;;;;;;;
2023-09-07 19:10:00;;;;;;;;;;;;;;;;
2023-09-07 19:15:00;;;;;;;;;;;;;;;;
2023-09-07 19:20:00;;;;;;;;;;;;;;;;
2023-09-07 19:25:00;;;;;;;;;;;;;;;;
2023-09-07 19:30:00;;;;;;;;;;;;;;;;
2023-09-07 19:35:00;;;;;;;;;;;;;;;;
2023-09-07 19:40:00;;;;;;;;;;;;;;;;
2023-09-07 19:45:00;;;;;;;;;;;;;;;;
2023-09-07 19:50:00;;;;;;;;;;;;;;;;
2023-09-07 19:55:00;;;;;;;;;;;;;;;;
2023-09-07 20:00:00;;;;;;;;;;;;;;;;
2023-09-07 20:05:00;0.000;0.000;38139.550;0.000;38139.550;;;;;;;;;;;0.000
2023-09-07 20:10:00;0.000;0.000;45065.374;0.000;45065.374;;;;;;;;;;;0.000
2023-09-07 20:15:00;0.000;0.000;47158.232;0.000;47158.232;;;;;;;;;;;0.000
2023-09-07 20:20:00;0.000;0.000;45716.856;0.000;45716.856;;;;;;;;;;;0.000
2023-09-07 20:25:00;0.000;0.000;46858.450;0.000;46858.450;;;;;;;;;;;0.000
2023-09-07 20:30:00;0.000;0.000;46129.166;0.000;46129.166;;;;;;;;;;;0.000
2023-09-07 20:35:00;0.000;0.000;37218.376;0.000;37218.376;;;;;;;;;;;0.000
2023-09-07 20:40:00;0.000;0.000;40221.806;0.000;40221.806;;;;;;;;;;;0.000
2023-09-07 20:45:00;0.000;0.000;34444.368;0.000;34444.368;;;;;;;;;;;0.000
2023-09-07 20:50:00;0.000;0.000;41456.160;0.000;41456.160;;;;;;;;;;;0.000
2023-09-07 20:55:00;0.000;0.000;36584.618;0.000;36584.618;;;;;;;;;;;0.000
2023-09-07 21:00:00;0.000;0.000;41611.908;0.000;41611.908;;;;;;;;;;;0.000
2023-09-07 21:05:00;0.000;0.000;34980.648;0.000;34980.648;;;;;;;;;;;0.000
2023-09-07 21:10:00;0.000;0.000;40785.920;0.000;40785.920;;;;;;;;;;;0.000
2023-09-07 21:15:00;0.000;0.000;38931.392;0.000;38931.392;;;;;;;;;;;0.000
2023-09-07 21:20:00;0.000;0.000;37953.344;0.000;37953.344;;;;;;;;;;;0.000
2023-09-07 21:25:00;0.000;0.000;37450.732;0.000;37450.732;;;;;;;;;;;0.000
2023-09-07 21:30:00;0.000;0.000;38579.098;0.000;38579.098;;;;;;;;;;;0.000
2023-09-07 21:35:00;0.000;0.000;41207.238;0.000;41207.238;;;;;;;;;;;0.000
2023-09-07 21:40:00;0.000;0.000;36944.722;0.000;36944.722;;;;;;;;;;;0.000
2023-09-07 21:45:00;0.000;0.000;42287.650;0.000;42287.650;;;;;;;;;;;0.000
2023-09-07 21:50:00;0.000;0.000;35971.186;0.000;35971.186;;;;;;;;;;;0.000
2023-09-07 21:55:00;0.000;0.000;44256.870;0.000;44256.870;;;;;;;;;;;0.000
2023-09-07 22:00:00;0.000;0.000;36004.606;0.000;36004.606;;;;;;;;;;;0.000
2023-09-07 22:05:00;0.000;0.000;43102.874;0.000;43102.874;;;;;;;;;;;0.000
2023-09-07 22:10:00;0.000;0.000;36938.956;0.000;36938.956;;;;;;;;;;;0.000
2023-09-07 22:15:00;0.000;0.000;43189.108;0.000;43189.108;;;;;;;;;;;0.000
2023-09-07 22:20:00;0.000;0.000;38886.856;0.000;38886.856;;;;;;;;;;;0.000
2023-09-07 22:25:00;0.000;0.000;41922.636;0.000;41922.636;;;;;;;;;;;0.000
2023-09-07 22:30:00;0.000;0.000;39437.398;0.000;39437.398;;;;;;;;;;;0.000
2023-09-07 22:35:00;0.000;0.000;42338.038;0.000;42338.038;;;;;;;;;;;0.000
2023-09-07 22:40:00;0.000;0.000;37756.164;0.000;37756.164;;;;;;;;;;;0.000
2023-09-07 22:45:00;0.000;0.000;41285.438;0.000;41285.438;;;;;;;;;;;0.000
2023-09-07 22:50:00;0.000;0.000;38132.538;0.000;38132.538;;;;;;;;;;;0.000
2023-09-07 22:55:00;0.000;0.000;41747.376;0.000;41747.376;;;;;;;;;;;0.000
2023-09-07 23:00:00;0.000;0.000;38507.084;0.000;38507.084;;;;;;;;;;;0.000
2023-09-07 23:05:00;0.000;0.000;40511.790;0.000;40511.790;;;;;;;;;;;0.000
2023-09-07 23:10:00;0.000;0.000;38024.210;0.000;38024.210;;;;;;;;;;;0.000
2023-09-07 23:15:00;0.000;0.000;39793.070;0.000;39793.070;;;;;;;;;;;0.000
2023-09-07 23:20:00;0.000;0.000;40203.572;0.000;40203.572;;;;;;;;;;;0.000
2023-09-07 23:25:00;0.000;0.000;38717.062;0.000;38717.062;;;;;;;;;;;0.000
2023-09-07 23:30:00;0.000;0.000;40636.774;0.000;40636.774;;;;;;;;;;;0.000
2023-09-07 23:35:00;0.000;0.000;37257.720;0.000;37257.720;;;;;;;;;;;0.000
2023-09-07 23:40:00;0.000;0.000;41172.550;0.000;41172.550;;;;;;;;;;;0.000
2023-09-07 23:45:00;0.000;0.000;37367.744;0.000;37367.744;;;;;;;;;;;0.000
2023-09-07 23:50:00;0.000;0.000;43028.902;0.000;43028.902;;;;;;;;;;;0.000
2023-09-07 23:55:00;0.000;0.000;37212.966;0.000;37212.966;;;;;;;;;;;0.000
2023-09-08 00:00:00;0.000;0.000;45094.900;0.000;45094.900;284.280;;182.894;3.079;182.894;;59.400;74.996;;100.000;0.000
2023-09-08 00:05:00;0.000;0.000;36517.282;0.000;36517.282;;;;;;;;;;;0.000
2023-09-08 00:10:00;0.000;0.000;44517.760;0.000;44517.760;;;;;;;;;;;0.000
2023-09-08 00:15:00;;;;;;;;;;;;;;;;
2023-09-08 00:20:00;;;;;;;;;;;;;;;;
2023-09-08 00:25:00;;;;;;;;;;;;;;;;
2023-09-08 00:30:00;;;;;;;;;;;;;;;;
2023-09-08 00:35:00;;;;;;;;;;;;;;;;
2023-09-08 00:40:00;;;;;;;;;;;;;;;;
2023-09-08 00:45:00;;;;;;;;;;;;;;;;
2023-09-08 00:50:00;;;;;;;;;;;;;;;;
2023-09-08 00:55:00;;;;;;;;;;;;;;;;
2023-09-08 01:00:00;;;;;;;;;;;;;;;;
2023-09-08 01:05:00;;;;;;;;;;;;;;;;
2023-09-08 01:10:00;;;;;;;;;;;;;;;;
2023-09-08 01:15:00;;;;;;;;;;;;;;;;
2023-09-08 01:20:00;;;;;;;;;;;;;;;;
2023-09-08 01:25:00;;;;;;;;;;;;;;;;
2023-09-08 01:30:00;;;;;;;;;;;;;;;;
2023-09-08 01:35:00;;;;;;;;;;;;;;;;
2023-09-08 01:40:00;;;;;;;;;;;;;;;;
2023-09-08 01:45:00;;;;;;;;;;;;;;;;
2023-09-08 01:50:00;;;;;;;;;;;;;;;;
2023-09-08 01:55:00;;;;;;;;;;;;;;;;
2023-09-08 02:00:00;;;;;;;;;;;;;;;;
2023-09-08 02:05:00;;;;;;;;;;;;;;;;
2023-09-08 02:10:00;;;;;;;;;;;;;;;;
2023-09-08 02:15:00;;;;;;;;;;;;;;;;
2023-09-08 02:20:00;;;;;;;;;;;;;;;;
2023-09-08 02:25:00;;;;;;;;;;;;;;;;
2023-09-08 02:30:00;;;;;;;;;;;;;;;;
2023-09-08 02:35:00;;;;;;;;;;;;;;;;
2023-09-08 02:40:00;;;;;;;;;;;;;;;;
2023-09-08 02:45:00;;;;;;;;;;;;;;;;
2023-09-08 02:50:00;;;;;;;;;;;;;;;;
2023-09-08 02:55:00;;;;;;;;;;;;;;;;
2023-09-08 03:00:00;;;;;;;;;;;;;;;;
2023-09-08 03:05:00;;;;;;;;;;;;;;;;
2023-09-08 03:10:00;;;;;;;;;;;;;;;;
2023-09-08 03:15:00;;;;;;;;;;;;;;;;
2023-09-08 03:20:00;;;;;;;;;;;;;;;;
2023-09-08 03:25:00;;;;;;;;;;;;;;;;
2023-09-08 03:30:00;;;;;;;;;;;;;;;;
2023-09-08 03:35:00;;;;;;;;;;;;;;;;
2023-09-08 03:40:00;;;;;;;;;;;;;;;;
2023-09-08 03:45:00;;;;;;;;;;;;;;;;
2023-09-08 03:50:00;;;;;;;;;;;;;;;;
2023-09-08 03:55:00;;;;;;;;;;;;;;;;
2023-09-08 04:00:00;;;;;;;;;;;;;;;;
2023-09-08 04:05:00;0.000;0.000;53902.610;0.000;53902.610;;;;;;;;;;;0.000
2023-09-08 04:10:00;0.000;0.000;79992.318;0.000;79992.318;;;;;;;;;;;0.000
2023-09-08 04:15:00;0.000;0.000;68024.018;0.000;68024.018;;;;;;;;;;;0.000
2023-09-08 04:20:00;0.000;0.000;67858.728;0.000;67858.728;;;;;;;;;;;0.000
2023-09-08 04:25:00;0.000;0.000;67072.798;0.000;67072.798;;;;;;;;;;;0.000
2023-09-08 04:30:00;0.000;0.000;56042.338;0.000;56042.338;;;;;;;;;;;0.000
2023-09-08 04:35:00;0.000;0.000;61972.046;0.000;61972.046;;;;;;;;;;;0.000
2023-09-08 04:40:00;0.000;0.000;57280.192;0.000;57280.192;;;;;;;;;;;0.000
2023-09-08 04:45:00;0.000;0.000;55000.540;0.000;55000.540;;;;;;;;;;;0.000
2023-09-08 04:50:00;0.000;0.000;57647.162;0.000;57647.162;;;;;;;;;;;0.000
2023-09-08 04:55:00;0.000;0.000;49021.364;0.000;49021.364;;;;;;;;;;;0.000
2023-09-08 05:00:00;0.000;0.000;56438.878;0.000;56438.878;;;;;;;;;;;0.000
2023-09-08 05:05:00;0.000;0.000;53705.688;0.000;53705.688;;;;;;;;;;;0.000
2023-09-08 05:10:00;0.000;0.000;47509.194;0.000;47509.194;;;;;;;;;;;0.000
2023-09-08 05:15:00;0.000;0.000;52818.650;0.000;52818.650;;;;;;;;;;;0.000
2023-09-08 05:20:00;0.000;0.000;45591.106;0.000;45591.106;;;;;;;;;;;0.000
2023-09-08 05:25:00;0.000;0.000;51018.938;0.000;51018.938;;;;;;;;;;;0.000
2023-09-08 05:30:00;0.000;0.000;48691.844;0.000;48691.844;;;;;;;;;;;0.000
2023-09-08 05:35:00;0.000;0.000;46759.188;0.000;46759.188;;;;;;;;;;;0.000
2023-09-08 05:40:00;0.000;0.000;51047.698;0.000;51047.698;;;;;;;;;;;0.000
2023-09-08 05:45:00;0.000;0.000;46526.656;0.000;46526.656;;;;;;;;;;;0.000
2023-09-08 05:50:00;0.000;0.000;53572.648;0.000;53572.648;;;;;;;;;;;0.000
2023-09-08 05:55:00;0.000;0.000;45910.638;0.000;45910.638;;;;;;;;;;;0.000
2023-09-08 06:00:00;0.000;0.000;50319.772;0.000;50319.772;;;;;;;;;;;0.000
2023-09-08 06:05:00;0.000;0.000;50533.516;0.000;50533.516;;;;;;;;;;;0.000
2023-09-08 06:10:00;0.000;0.000;46028.056;0.000;46028.056;;;;;;;;;;;0.000
2023-09-08 06:15:00;0.000;0.000;52852.642;0.000;52852.642;;;;;;;;;;;0.000
2023-09-08 06:20:00;0.000;0.000;44786.288;0.000;44786.288;;;;;;;;;;;0.000
2023-09-08 06:25:00;0.000;0.000;52327.482;0.000;52327.482;;;;;;;;;;;0.000
2023-09-08 06:30:00;0.000;0.000;47388.212;0.000;47388.212;;;;;;;;;;;0.000
2023-09-08 06:35:00;0.000;0.000;49577.552;0.000;49577.552;;;;;;;;;;;0.000
2023-09-08 06:40:00;0.000;0.000;50122.610;0.000;50122.610;;;;;;;;;;;0.000
2023-09-08 06:45:00;0.000;0.081;49470.168;0.000;49470.168;;;;;;;;;;;0.004
2023-09-08 06:50:00;0.000;0.967;58826.508;0.000;58826.508;;;;;;;;;;;0.049
2023-09-08 06:55:00;0.000;1.912;53794.772;0.000;53794.772;;;;;;;;;;;0.097
2023-09-08 07:00:00;0.000;3.412;59108.914;0.000;59108.914;;;;;;;;;;;0.172
2023-09-08 07:05:00;0.000;5.860;50623.122;0.000;50623.122;;;;;;;;;;;0.296
2023-09-08 07:10:00;0.002;9.334;53132.014;28.300;53103.714;;;;;;;;;;;0.471
2023-09-08 07:15:00;0.013;14.025;55148.196;157.172;54991.024;;;;;;;;;;;0.708
2023-09-08 07:20:00;0.029;19.260;47027.058;343.556;46683.502;;;;;;;;;;;0.972
2023-09-08 07:25:00;0.044;26.151;53173.252;529.480;52643.772;;;;;;;;;;;1.320
2023-09-08 07:30:00;0.066;40.659;49196.716;796.624;48400.092;;;;;;;;;;;2.053
2023-09-08 07:35:00;0.093;51.945;50821.266;1115.374;49705.892;;;;;;;;;;;2.623
2023-09-08 07:40:00;0.109;62.895;53235.798;1312.800;51922.998;;;;;;;;;;;3.176
2023-09-08 07:45:00;0.151;81.837;44359.064;1817.950;42541.114;;;;;;;;;;;4.132
2023-09-08 07:50:00;0.219;103.881;53164.476;2622.420;50542.056;;;;;;;;;;;5.245
2023-09-08 07:55:00;0.218;109.425;46507.350;2611.584;43895.766;;;;;;;;;;;5.525
2023-09-08 08:00:00;0.214;116.311;56162.236;2563.936;53598.300;;;;;;;;;;;5.873
2023-09-08 08:05:00;0.275;130.642;54114.380;3297.324;50817.056;;;;;;;;;;;6.596
2023-09-08 08:10:00;0.319;141.291;51402.394;3828.152;47574.242;;;;;;;;;;;7.134
2023-09-08 08:15:00;0.355;151.515;57116.896;4256.544;52860.352;;;;;;;;;;;7.650
2023-09-08 08:20:00;0.409;169.898;49914.080;4902.304;45011.776;;;;;;;;;;;8.578
2023-09-08 08:25:00;0.458;190.089;59053.096;5498.848;53554.248;;;;;;;;;;;9.598
2023-09-08 08:30:00;0.499;205.588;51392.002;5992.440;45399.562;;;;;;;;;;;10.380
2023-09-08 08:35:00;0.583;224.364;58850.688;7000.150;51850.538;;;;;;;;;;;11.328
2023-09-08 08:40:00;0.704;241.082;55917.592;8450.764;47466.828;;;;;;;;;;;12.172
2023-09-08 08:45:00;0.815;262.409;54416.850;9782.120;44634.730;;;;;;;;;;;13.249
2023-09-08 08:50:00;0.871;279.928;56311.840;10456.732;45855.108;;;;;;;;;;;14.134
2023-09-08 08:55:00;0.959;300.235;52027.654;11506.998;40520.656;;;;;;;;;;;15.159
2023-09-08 09:00:00;1.042;313.344;53026.908;12505.514;40521.394;;;;;;;;;;;15.821
2023-09-08 09:05:00;1.114;330.761;49902.158;13363.350;36538.808;;;;;;;;;;;16.700
2023-09-08 09:10:00;1.179;347.669;55614.430;14150.686;41463.744;;;;;;;;;;;17.554
